scenario_id,K,B,lambda,rho,mu_vm,mu_container,stage_capacity_ratio,holding_vm,holding_container,blocking_cost,states,full_state_optimal_gain,jsq_uniform_tie_gain,jsq_uniform_tie_relative_gap,jsq_lowest_index_gain,jsq_lowest_index_relative_gap,rz_candidate_gain,rz_candidate_relative_gap,candidate_observation_gap_upper,candidate_observation_share_upper,uniform_rule_gap_lower,uniform_rule_share_lower,candidate_decomposition_error,rz_globally_certified,rz_global_bound_relative_gap,rz_strictly_randomized_observations,rz_decision_observations,rz_start_count,rz_successful_start_count,rz_best_gain_start_count,rz_distinct_final_gain_count,rz_final_gain_range,rz_best_start_name,rz_projected_gradient_residual,rz_gain_evaluation_error,rz_fast_generator_residual,rz_poisson_residual,rz_independent_generator_residual,rz_independent_poisson_gain_error,rz_independent_cost_decomposition_error,rz_reflection_gain_error,rz_all_runs_no_worse_than_starts,rz_polishing_run_count,dz_solved,dz_gain,dz_relative_gap,rz_improvement_over_dz,rvi_span_residual,bellman_residual,check_checked_uniformized_rows,check_minimum_transition_probability,check_maximum_row_sum_error,check_rvi_stationary_gain_error,check_stationary_generator_residual,check_stationary_poisson_gain_error,check_arrival_promotion_flow_error,check_promotion_departure_flow_error,check_cost_decomposition_error
K4_B3_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,4,3,3.0,0.75,2.0,1.0,0.5,1.0,1.0,10.0,400,7.475675184345838,7.793025572988467,0.04245106706978994,7.784273631990164,0.04128034458887876,7.784162906475618,0.0412655331488663,0.3084877221297804,0.9720729300167035,0.00886266651284906,0.027927069983296516,0.0,False,0.0412655331488663,2,49,22,22,21,2,0.008862666512861495,neutral_half,9.389128363679333e-11,2.042810365310288e-14,6.510634045775454e-16,2.8421709430404007e-13,2.09576279941448e-16,1.3642420526593924e-12,1.7763568394002505e-15,2.4868995751603507e-14,True,0,False,,,,9.876544027065393e-12,9.387490784718011e-12,625,0.0,2.220446049250313e-16,3.76090270037821e-11,2.7137580377312176e-16,2.049915792667889e-12,8.881784197001252e-16,4.440892098500626e-16,8.881784197001252e-16
K4_B3_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,4,3,4.0,1.0,2.0,1.0,0.5,1.0,1.0,10.0,400,14.301618384136624,14.616963150272646,0.02204958611438008,14.613248639494675,0.021789859510145445,14.612764225275136,0.021755988223237373,0.3111458411385115,0.986684652962659,0.004198924997510289,0.013315347037341066,0.0,False,0.021755988223237373,2,49,22,22,20,2,0.004198924997536935,random_07_reflected,2.3592239273284576e-14,3.375077994860476e-14,7.39425881635114e-16,6.750155989720952e-13,3.703634621210483e-16,4.742872761198669e-13,3.552713678800501e-15,1.9539925233402755e-14,True,0,False,,,,9.769962616701378e-12,9.268807943385582e-12,625,0.0,2.220446049250313e-16,6.903100313593313e-11,2.3485174308751633e-16,8.704148513061227e-13,0.0,8.881784197001252e-16,1.7763568394002505e-15
K4_B3_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,4,3,6.0,1.5,2.0,1.0,0.5,1.0,1.0,10.0,400,32.859949991401336,32.98273401784327,0.003736585919152763,32.983410093779185,0.0037571603855195966,32.98259414312356,0.0037323292261345507,0.12264415172222698,0.9988608068674685,0.00013987471970722254,0.0011391931325315406,0.0,False,0.0037323292261345507,3,49,22,22,20,2,0.00013987471972853882,random_01_reflected,1.6209383280063605e-09,1.4210854715202004e-14,4.891920202254596e-16,8.313350008393172e-13,1.942890293094024e-16,8.100187187665142e-13,0.0,2.842170943040401e-14,True,0,False,,,,9.592326932761353e-12,8.928413564035509e-12,625,0.0,2.220446049250313e-16,1.0135892125617829e-10,2.0816681711721685e-16,5.613287612504791e-13,8.881784197001252e-16,0.0,7.105427357601002e-15
K4_B3_lambda2_rho0p25_muvm4_muc1_hvm1_hc1_cb10,4,3,2.0,0.25,4.0,1.0,1.0,1.0,1.0,10.0,400,2.5619237657755933,2.613274771227063,0.020043924076688494,2.607168293677559,0.017660372453849448,2.6055764458163395,0.017039023808552253,0.04365268004074618,0.850084232177321,0.007698325410723683,0.14991576782267907,0.0,False,0.017039023808552253,3,49,22,22,2,3,0.007698325410752105,random_06,5.98649863015055e-09,2.042810365310288e-14,1.401719249027357e-15,1.8696155734687636e-13,4.145447006498326e-16,1.6830981053317373e-13,4.440892098500626e-16,7.993605777301127e-15,True,0,False,,,,9.904965736495797e-12,9.297035363786676e-12,625,0.0,2.220446049250313e-16,1.2320811038080137e-11,1.6306400674181987e-16,2.2071233729548112e-13,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16
K4_B3_lambda4_rho0p5_muvm4_muc1_hvm1_hc1_cb10,4,3,4.0,0.5,4.0,1.0,1.0,1.0,1.0,10.0,400,6.477492029585668,6.674633429995447,0.030434834888154925,6.664319781769663,0.028842606263453106,6.6641431558799695,0.02881533862825003,0.18665112629430158,0.9467880714366814,0.01049027411547776,0.053211928563318564,0.0,False,0.02881533862825003,2,49,22,22,20,2,0.010490274115496412,always_vm2_when_both_feasible,2.7146479508743937e-12,3.6415315207705135e-14,8.352693536828326e-16,7.247535904753022e-13,3.894454203567932e-16,1.8314239014216582e-12,8.881784197001252e-16,3.6415315207705135e-14,True,0,False,,,,9.727330052555772e-12,9.345413332084718e-12,625,0.0,2.220446049250313e-16,4.509193018975566e-11,2.0599841277224584e-16,8.979483823168266e-13,4.440892098500626e-16,1.3322676295501878e-15,8.881784197001252e-16
K4_B3_lambda6_rho0p75_muvm4_muc1_hvm1_hc1_cb10,4,3,6.0,0.75,4.0,1.0,1.0,1.0,1.0,10.0,400,17.76387416669101,17.98394796811189,0.01238884037095583,17.980812948360143,0.012212357486516834,17.979395060482652,0.012132538869013377,0.2155208937916413,0.9793119053706333,0.004552907629239655,0.020688094629366764,0.0,False,0.012132538869013377,2,49,22,22,20,2,0.004552907629246761,random_02_reflected,5.2581367593340644e-09,2.1316282072803006e-14,7.077671781985373e-16,2.2168933355715126e-12,1.6849857013140346e-16,4.476419235288631e-13,0.0,2.842170943040401e-14,True,0,False,,,,9.904965736495797e-12,9.514056209525279e-12,625,0.0,1.1102230246251565e-16,1.2245138236721687e-10,8.673617379884035e-17,4.583000645652646e-13,0.0,8.881784197001252e-16,3.552713678800501e-15
K4_B3_lambda8_rho1_muvm4_muc1_hvm1_hc1_cb10,4,3,8.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,400,35.851141466727334,35.95328358258803,0.0028490617503905695,35.954369657179065,0.0028793557534990714,35.95280297124512,0.002835656003090881,0.10166150451778577,0.9952946799774168,0.0004806113429083325,0.004705320022583156,0.0,False,0.002835656003090881,4,49,22,22,20,2,0.00048061134296517594,random_05,8.374634319352481e-11,2.842170943040401e-14,8.604228440844963e-16,9.450218385609332e-13,1.8041124150158794e-16,4.973799150320701e-13,0.0,3.552713678800501e-14,True,0,False,,,,9.833911462919787e-12,9.319212068703564e-12,625,0.0,2.220446049250313e-16,1.7193002577187144e-10,2.636779683484747e-16,4.831690603168681e-13,1.7763568394002505e-15,0.0,7.105427357601002e-15
K4_B3_lambda12_rho1p5_muvm4_muc1_hvm1_hc1_cb10,4,3,12.0,1.5,4.0,1.0,1.0,1.0,1.0,10.0,400,75.74423874784475,75.76118763151038,0.00022376465782510032,75.76170385285741,0.00023057997943319822,75.76118732065302,0.00022376055378544598,0.016948572808274776,0.9999816591248403,3.108573594090558e-07,1.8340875159781464e-05,0.0,False,0.00022376055378544598,5,49,22,22,4,11,3.108573736199105e-07,random_07_reflected,3.7146375975183332e-09,1.4210854715202004e-14,3.885780586188048e-16,1.3216094885137863e-12,2.220446049250313e-16,1.0800249583553523e-12,0.0,1.4210854715202004e-14,True,0,False,,,,9.336531547887716e-12,8.633538328695067e-12,625,0.0,2.220446049250313e-16,1.9677770524140215e-10,2.498001805406602e-16,6.963318810448982e-13,0.0,0.0,0.0
K4_B3_lambda2_rho0p25_muvm8_muc1_hvm1_hc1_cb10,4,3,2.0,0.25,8.0,1.0,2.0,1.0,1.0,10.0,400,2.2587648987402784,2.273958367401739,0.0067264497823275975,2.271061408663888,0.005443908717754315,2.268446492045118,0.004286233290697492,0.00968159330483953,0.6372207374473698,0.005511875356621232,0.36277926255263016,0.0,False,0.004286233290697492,3,49,22,22,8,11,0.005504444023109123,random_02,6.367684157737585e-12,7.549516567451064e-15,5.960985895972666e-16,2.55351295663786e-13,2.1293730667615307e-16,2.8066438062523957e-13,4.440892098500626e-16,9.769962616701378e-15,True,0,False,,,,9.656275778979762e-12,9.258260824651643e-12,625,0.0,2.220446049250313e-16,2.0232704400768853e-11,3.1051550219984847e-16,2.8421709430404007e-13,2.220446049250313e-16,0.0,0.0
K4_B3_lambda4_rho0p5_muvm8_muc1_hvm1_hc1_cb10,4,3,4.0,0.5,8.0,1.0,2.0,1.0,1.0,10.0,400,4.804220596355023,4.858486408440344,0.011295445535222179,4.85227210711307,0.010001936795846432,4.847779865637644,0.00906687534616328,0.043559269282621216,0.8027018781942131,0.010706542802699559,0.19729812180578687,0.0,False,0.00906687534616328,2,49,22,22,2,8,0.010706542802735086,random_08,8.910013837848396e-10,2.3092638912203256e-14,1.2299189444675562e-15,2.042810365310288e-13,1.2874900798265365e-16,3.375077994860476e-13,0.0,1.3322676295501878e-14,True,0,False,,,,9.919176591210999e-12,9.624273600294941e-12,625,0.0,1.1102230246251565e-16,4.652189744547286e-11,2.9284300678833475e-16,2.824407374646398e-13,8.881784197001252e-16,1.7763568394002505e-15,0.0
K4_B3_lambda6_rho0p75_muvm8_muc1_hvm1_hc1_cb10,4,3,6.0,0.75,8.0,1.0,2.0,1.0,1.0,10.0,400,10.903382902727252,11.003177281604893,0.009152607018201659,10.996780066756036,0.008565888666115119,10.996271909801127,0.008519283226368307,0.09288900707387526,0.9308040003712746,0.006905371803766158,0.0691959996287254,0.0,False,0.008519283226368307,2,49,22,22,20,2,0.006905371803807014,random_07_reflected,1.922535408649395e-09,3.552713678800501e-14,8.881784197001252e-16,6.750155989720952e-13,1.355523766150002e-16,5.826450433232822e-13,0.0,3.552713678800501e-15,True,0,False,,,,9.947598300641403e-12,9.715284132738589e-12,625,0.0,1.1102230246251565e-16,1.3735679260662437e-10,4.0245584642661925e-16,3.836930773104541e-13,1.7763568394002505e-15,1.7763568394002505e-15,3.552713678800501e-15
K4_B3_lambda8_rho1_muvm8_muc1_hvm1_hc1_cb10,4,3,8.0,1.0,8.0,1.0,2.0,1.0,1.0,10.0,400,25.22589482017254,25.305005029685926,0.0031360714883391133,25.303605693681767,0.0030805992835220277,25.30170979452501,0.003005442419106612,0.07581497435246831,0.9583462718505554,0.0032952351609161212,0.041653728149444604,0.0,False,0.003005442419106612,2,49,22,22,2,3,0.003295235160969412,random_07,8.497346160041275e-10,2.1316282072803006e-14,9.43689570931383e-16,1.3749001936957939e-12,2.0816681711721685e-16,6.146194664324867e-13,0.0,1.4210854715202004e-14,True,0,False,,,,9.848122317634989e-12,9.549028234800971e-12,625,0.0,2.220446049250313e-16,2.2780710651204572e-10,2.498001805406602e-16,9.308109838457312e-13,0.0,1.7763568394002505e-15,0.0
K4_B3_lambda12_rho1p5_muvm8_muc1_hvm1_hc1_cb10,4,3,12.0,1.5,8.0,1.0,2.0,1.0,1.0,10.0,400,63.961268535702125,63.97856384129748,0.00027040279205376046,63.97920823212352,0.0002804774957110169,63.97846878116461,0.0002689165780519537,0.01720024546248311,0.9945037031958187,9.506013287108317e-05,0.00549629680418124,0.0,False,0.0002689165780519537,3,49,22,22,9,4,9.506013294924287e-05,random_03_reflected,7.305384075451116e-11,4.263256414560601e-14,6.661338147750939e-16,1.6058265828178264e-12,3.3306690738754696e-16,1.5489831639570184e-12,7.105427357601002e-15,4.263256414560601e-14,True,0,False,,,,9.9333874459262e-12,9.397815858847025e-12,625,0.0,2.220446049250313e-16,3.070468324040121e-10,2.7755575615628914e-16,9.947598300641403e-13,0.0,8.881784197001252e-16,7.105427357601002e-15
K4_B4_lambda0p5_rho0p25_muvm1_muc1_hvm1_hc1_cb10,4,4,0.5,0.25,1.0,1.0,0.25,1.0,1.0,10.0,625,1.050540047097879,1.0738721631553585,0.022209639815192764,1.070415639215963,0.01891940452245527,1.0704156342950568,0.018919399838287217,0.019875587197177857,0.851855320289579,0.0034565288603016775,0.14814467971042106,0.0,False,0.018919399838287217,4,64,22,22,19,4,0.0034565288603014555,random_05_reflected,3.4279246108326333e-12,1.5543122344752192e-15,1.942890293094024e-16,2.0294876890147862e-13,1.5959455978986625e-16,3.566036355096003e-13,2.220446049250313e-16,2.220446049250313e-16,True,0,False,,,,9.684697488410166e-12,9.05997499245359e-12,1025,0.0,2.220446049250313e-16,3.7259084706420253e-13,3.469446951953614e-16,1.7319479184152442e-13,2.7755575615628914e-16,1.6653345369377348e-16,0.0
K4_B4_lambda1_rho0p5_muvm1_muc1_hvm1_hc1_cb10,4,4,1.0,0.5,1.0,1.0,0.25,1.0,1.0,10.0,625,2.4284172649113467,2.533133644254804,0.043121246441673686,2.526453374513186,0.040370372513151336,2.526452138046725,0.04036986334758138,0.0980348731353784,0.9361942587208406,0.006681506208078947,0.06380574127915936,0.0,False,0.04036986334758138,2,64,22,22,21,6,0.0066815062080727294,random_06,1.2332912469048551e-11,4.884981308350689e-15,2.0122792321330962e-16,2.5224267119483557e-13,2.8796409701215e-16,9.050538096744276e-13,4.440892098500626e-16,3.9968028886505635e-15,True,0,False,,,,9.976020010071807e-12,9.609646411945505e-12,1025,0.0,2.220446049250313e-16,5.465405905624721e-12,5.082739784612045e-16,2.402522625288839e-13,7.771561172376096e-16,5.551115123125783e-16,4.440892098500626e-16
K4_B4_lambda1p5_rho0p75_muvm1_muc1_hvm1_hc1_cb10,4,4,1.5,0.75,1.0,1.0,0.25,1.0,1.0,10.0,625,4.788201590570667,4.998786417220551,0.04397994166840969,4.991892761307232,0.04254022452556955,4.991859722116694,0.04253332440035277,0.2036581315460273,0.9671073400014077,0.006926695103857128,0.03289265999859221,0.0,False,0.04253332440035277,3,64,22,22,21,7,0.006926695103877556,random_08,5.782384571162424e-10,6.217248937900877e-15,1.1599965996648404e-15,5.053735208093713e-13,1.2663481374630692e-16,4.902744876744691e-13,0.0,2.930988785010413e-14,True,0,False,,,,9.990230864787009e-12,9.702350034501706e-12,1025,0.0,2.220446049250313e-16,2.389022313309397e-11,4.902762223979451e-16,6.217248937900877e-13,1.3322676295501878e-15,0.0,8.881784197001252e-16
K4_B4_lambda2_rho1_muvm1_muc1_hvm1_hc1_cb10,4,4,2.0,1.0,1.0,1.0,0.25,1.0,1.0,10.0,625,8.731955478750573,8.960704728197983,0.026196795208596482,8.956569635162278,0.025723236560047717,8.956421326829295,0.025706252010212993,0.22446584807872227,0.9812746866753183,0.004283401368688544,0.01872531332468172,0.0,False,0.025706252010212993,2,64,22,22,21,13,0.004283401368724071,always_vm2_when_both_feasible,4.479980969529507e-10,1.9539925233402755e-14,1.9981805804842852e-15,4.014566457044566e-13,2.80311577850181e-16,3.907985046680551e-13,0.0,2.842170943040401e-14,True,0,False,,,,9.947598300641403e-12,9.639400389005459e-12,1025,0.0,2.220446049250313e-16,5.1455728566907055e-11,2.26706674266719e-16,4.4586556668946287e-13,1.3322676295501878e-15,1.3322676295501878e-15,1.7763568394002505e-15
K4_B4_lambda3_rho1p5_muvm1_muc1_hvm1_hc1_cb10,4,4,3.0,1.5,1.0,1.0,0.25,1.0,1.0,10.0,625,18.975295243344238,19.06438918320725,0.004695259742757516,19.064084251512266,0.004679189811245326,19.063818216774386,0.004665169753350663,0.08852297343014826,0.9935914111134603,0.0005709664328641395,0.006408588886539722,0.0,False,0.004665169753350663,3,64,22,22,21,6,0.0005709664328854558,random_08,1.1123571508342422e-10,2.1316282072803006e-14,2.775506739586056e-15,5.719869022868806e-13,1.8116679489053877e-16,6.252776074688882e-13,3.552713678800501e-15,2.1316282072803006e-14,True,0,False,,,,9.876544027065393e-12,9.459544259016184e-12,1025,0.0,2.220446049250313e-16,8.828138220451365e-11,1.962202644291422e-16,5.222489107836736e-13,2.220446049250313e-16,6.661338147750939e-16,3.552713678800501e-15
K4_B4_lambda1_rho0p25_muvm2_muc1_hvm1_hc1_cb10,4,4,1.0,0.25,2.0,1.0,0.5,1.0,1.0,10.0,625,1.5508872129661084,1.5882434927900286,0.024087038381389085,1.5831430248952212,0.02079829639411544,1.5831429997356754,0.020798280171436208,0.032255786769566974,0.8634635708267918,0.005100493054353228,0.1365364291732082,0.0,False,0.020798280171436208,1,64,22,22,19,4,0.005100493054359667,random_01,9.769962616701378e-15,2.220446049250313e-16,1.0547118733938987e-15,1.7275070263167436e-13,3.677613769070831e-16,1.9029222642075183e-13,2.220446049250313e-16,6.661338147750939e-16,True,0,False,,,,9.485745522397337e-12,8.633399550816989e-12,1025,0.0,1.1102230246251565e-16,7.338574192772285e-13,6.522560269672795e-16,2.0872192862952943e-13,9.992007221626409e-16,1.1102230246251565e-16,0.0
K4_B4_lambda2_rho0p5_muvm2_muc1_hvm1_hc1_cb10,4,4,2.0,0.5,2.0,1.0,0.5,1.0,1.0,10.0,625,3.4823526643581144,3.6419829898489393,0.04583979305848071,3.6327940042486575,0.04320106387566959,3.632775612308326,0.04319578240589778,0.1504229479502115,0.942320624152692,0.009207377540613404,0.05767937584730802,0.0,False,0.04319578240589778,1,64,22,22,20,3,0.009207377540654704,random_02_reflected,4.229394612309534e-13,6.483702463810914e-14,7.53699445587533e-15,1.234123914173324e-12,2.7945310995813877e-16,5.8824056736739294e-12,0.0,2.4868995751603507e-14,True,0,False,,,,9.528378086542943e-12,9.05514552229647e-12,1025,0.0,1.1102230246251565e-16,6.008082920061497e-12,2.0816681711721685e-16,1.8316015371055983e-11,0.0,0.0,4.440892098500626e-16
K4_B4_lambda3_rho0p75_muvm2_muc1_hvm1_hc1_cb10,4,4,3.0,0.75,2.0,1.0,0.5,1.0,1.0,10.0,625,7.144322894821113,7.454993723839635,0.04348499271270705,7.4462383715395575,0.04225949486931807,7.445921033713161,0.04221507668846763,0.30159813889204834,0.9707964530975226,0.009072690126473937,0.02920354690247735,0.0,False,0.04221507668846763,3,64,22,22,21,2,0.009072690126505023,always_vm1_when_both_feasible,6.196043678130536e-11,4.973799150320701e-14,4.677817378243021e-15,3.161915174132446e-13,1.24683249835833e-16,2.029487689014786e-12,8.881784197001252e-16,5.062616992290714e-14,True,0,False,,,,9.976020010071807e-12,9.657386002004387e-12,1025,0.0,2.220446049250313e-16,3.381916968692167e-11,3.9080067307240007e-16,3.1592506388733455e-12,8.881784197001252e-16,4.440892098500626e-16,8.881784197001252e-16
K4_B4_lambda4_rho1_muvm2_muc1_hvm1_hc1_cb10,4,4,4.0,1.0,2.0,1.0,0.5,1.0,1.0,10.0,625,14.42706305268864,14.699956289822653,0.018915370102521107,14.697102936784896,0.01871759228541886,14.696039021987358,0.0186438479069787,0.2689759692987188,0.9856454198849528,0.00391726783529478,0.014354580115047231,0.0,False,0.0186438479069787,3,64,22,22,21,2,0.003917267835324978,lowest_index_jsq_reflected,6.333391588952964e-10,1.4210854715202004e-14,2.5183848062493297e-15,6.963318810448982e-13,2.8796409701215e-16,8.899547765395255e-13,1.7763568394002505e-15,3.552713678800501e-14,True,0,False,,,,9.890754881780595e-12,9.574785408972275e-12,1025,0.0,2.220446049250313e-16,7.745981633888732e-11,3.008118927561032e-16,1.2185807918285718e-12,8.881784197001252e-16,8.881784197001252e-16,0.0
K4_B4_lambda6_rho1p5_muvm2_muc1_hvm1_hc1_cb10,4,4,6.0,1.5,2.0,1.0,0.5,1.0,1.0,10.0,625,34.289481267084994,34.344737129445875,0.0016114522681310224,34.34540202723842,0.0016308429899494002,34.34464582307228,0.0016087894581314575,0.055164555987282426,0.9983475712857116,9.130637359788807e-05,0.001652428714288433,0.0,False,0.0016087894581314575,4,64,22,22,18,3,9.130637364762606e-05,random_02_reflected,4.615705595512054e-10,2.842170943040401e-14,3.327199626923516e-15,1.4566126083082054e-12,3.191891195797325e-16,6.394884621840902e-13,7.105427357601002e-15,2.1316282072803006e-14,True,0,False,,,,9.634959496906959e-12,9.122480548739986e-12,1025,0.0,2.220446049250313e-16,1.2362733059489983e-10,6.522560269672795e-16,6.323830348264892e-13,4.440892098500626e-16,2.220446049250313e-15,1.4210854715202004e-14
K4_B4_lambda2_rho0p25_muvm4_muc1_hvm1_hc1_cb10,4,4,2.0,0.25,4.0,1.0,1.0,1.0,1.0,10.0,625,2.556820349271747,2.6079163497554183,0.01998419658159584,2.6017935546962794,0.017589505432926412,2.600703849952449,0.017163310161076095,0.0438835006807019,0.8588441417195825,0.00721249980296923,0.14115585828041757,0.0,False,0.017163310161076095,4,64,22,22,2,6,0.0072124998030065335,random_08_reflected,1.8018330161240215e-09,4.529709940470639e-14,4.7211787947579816e-15,7.451816941284051e-13,5.473052566706826e-16,7.972911220122114e-10,4.440892098500626e-16,4.3520742565306136e-14,True,0,False,,,,9.691802915767767e-12,9.108713783234634e-12,1025,0.0,2.220446049250313e-16,5.9605653746075404e-12,2.498001805406602e-16,3.0020430585864233e-13,4.440892098500626e-16,6.661338147750939e-16,0.0
K4_B4_lambda4_rho0p5_muvm4_muc1_hvm1_hc1_cb10,4,4,4.0,0.5,4.0,1.0,1.0,1.0,1.0,10.0,625,6.1422413408368906,6.318032347002303,0.02862000960409358,6.308708303372019,0.02710198985968977,6.308384012582887,0.02704919304316349,0.1661426717459964,0.9451147437523776,0.009648334419416038,0.054885256247622444,0.0,False,0.02704919304316349,2,64,22,22,21,2,0.009648334419464888,random_06_reflected,1.7464241164333316e-10,6.306066779870889e-14,3.774324602856538e-15,5.575984118877386e-12,4.399150314859934e-16,1.3855583347321954e-12,8.881784197001252e-16,3.552713678800501e-15,True,0,False,,,,9.983125437429408e-12,9.687917135181578e-12,1025,0.0,2.220446049250313e-16,3.029843043123037e-11,7.979727989493313e-17,1.2967404927621828e-12,0.0,4.440892098500626e-16,8.881784197001252e-16
K4_B4_lambda6_rho0p75_muvm4_muc1_hvm1_hc1_cb10,4,4,6.0,0.75,4.0,1.0,1.0,1.0,1.0,10.0,625,17.65614876891537,17.834219671451596,0.01008548947263804,17.832718771044934,0.010000482236558125,17.830602436650516,0.009880618362385024,0.17445366773514692,0.9796865476079438,0.003617234801080116,0.020313452392056133,0.0,False,0.009880618362385024,3,64,22,22,20,2,0.0036172348010978794,polish_01,1.705920704697661e-08,1.0658141036401503e-13,5.2735593669694936e-15,7.247535904753022e-13,3.341782146143446e-16,6.323830348264892e-13,0.0,5.3290705182007514e-14,True,3,False,,,,9.976020010071807e-12,9.707235015810056e-12,1025,0.0,2.220446049250313e-16,1.2458656328817597e-10,3.2158452875456767e-16,5.719869022868806e-13,8.881784197001252e-16,8.881784197001252e-16,3.552713678800501e-15
K4_B4_lambda8_rho1_muvm4_muc1_hvm1_hc1_cb10,4,4,8.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,625,36.999939481652916,37.05202736030933,0.0014077828068406466,37.05322036382093,0.001440026197730159,37.05179745984565,0.001401569270632198,0.05185797819273574,0.9955862962821709,0.00022990046367965533,0.00441370371782917,0.0,False,0.001401569270632198,4,64,22,22,20,2,0.00022990046370807704,random_06,9.655477528625056e-10,4.973799150320701e-14,2.7478019859472624e-15,1.3287149158713873e-12,3.885780586188048e-16,9.805489753489383e-13,7.105427357601002e-15,0.0,True,0,False,,,,9.819700608204585e-12,9.423573033018329e-12,1025,0.0,2.220446049250313e-16,1.8323476069781464e-10,3.0531133177191805e-16,1.3997691894473974e-12,1.7763568394002505e-15,0.0,0.0
K4_B4_lambda12_rho1p5_muvm4_muc1_hvm1_hc1_cb10,4,4,12.0,1.5,4.0,1.0,1.0,1.0,1.0,10.0,625,77.6065711611405,77.61016603721548,4.6321800089844664e-05,77.61033661404262,4.851976895501666e-05,77.61016600573068,4.632139439221044e-05,0.0035948445901823334,0.9999912417558592,3.148480232084694e-08,8.758244140858552e-06,0.0,False,4.632139439221044e-05,6,64,22,22,22,14,4.2466837157917325e-08,random_05,4.84755097174272e-09,2.842170943040401e-14,4.718447854656915e-16,2.0037305148434825e-12,3.0531133177191805e-16,1.1795009413617663e-12,1.4210854715202004e-14,4.263256414560601e-14,True,0,False,,,,9.947598300641403e-12,9.190870287056896e-12,1025,0.0,2.220446049250313e-16,2.14143369703379e-10,3.3306690738754696e-16,1.2647660696529783e-12,8.881784197001252e-16,8.881784197001252e-16,0.0
K4_B4_lambda2_rho0p25_muvm8_muc1_hvm1_hc1_cb10,4,4,2.0,0.25,8.0,1.0,2.0,1.0,1.0,10.0,625,2.258623264924521,2.273840558822226,0.006737420150594983,2.270931668927042,0.005449516169281149,2.2683372527491388,0.0043008446674006814,0.009713987824617742,0.6383518574273378,0.005503306073087355,0.36164814257266215,0.0,False,0.0043008446674006814,4,64,22,22,11,10,0.005497842967513211,random_05,2.0225165986431648e-10,3.774758283725532e-14,5.0252386882898906e-15,3.26405569239796e-13,4.649601016704086e-16,3.730349362740526e-13,0.0,2.1760371282653068e-14,True,0,False,,,,9.777068044058979e-12,9.371448062012178e-12,1025,0.0,2.220446049250313e-16,1.2755130285313498e-11,3.634245682171411e-16,2.873257187729905e-13,4.440892098500626e-16,1.3322676295501878e-15,4.440892098500626e-16
K4_B4_lambda4_rho0p5_muvm8_muc1_hvm1_hc1_cb10,4,4,4.0,0.5,8.0,1.0,2.0,1.0,1.0,10.0,625,4.7460875920771155,4.7977216488001835,0.010879288618537788,4.791779904569634,0.009627363929986314,4.787361482550461,0.00869640302093155,0.041273890473345176,0.7993540134704483,0.010360166249722802,0.20064598652955162,0.0,False,0.00869640302093155,3,64,22,22,6,5,0.010360166249767211,random_04,8.675972162919265e-10,9.947598300641403e-14,6.748291161984277e-15,2.4664714715072478e-12,1.5460722979643293e-16,4.511946372076636e-13,8.881784197001252e-16,8.881784197001252e-15,True,0,False,,,,9.99733629214461e-12,9.727024741224e-12,1025,0.0,1.1102230246251565e-16,2.5146107418549946e-11,1.249000902703301e-16,3.0109248427834245e-13,4.440892098500626e-16,8.881784197001252e-16,0.0
K4_B4_lambda6_rho0p75_muvm8_muc1_hvm1_hc1_cb10,4,4,6.0,0.75,8.0,1.0,2.0,1.0,1.0,10.0,625,10.4219836840212,10.50924990221625,0.00837328294121646,10.504002142936823,0.007869755067969707,10.501787446580613,0.0076572526861433034,0.07980376255941302,0.9144863179591621,0.007462455635637966,0.08551368204083781,0.0,False,0.0076572526861433034,3,64,22,22,8,3,0.007462455635740994,random_04,2.6115098972212536e-09,1.0125233984581428e-13,2.9004576518332215e-15,7.86926079854311e-13,4.181056271600897e-16,1.3820056210533949e-12,1.7763568394002505e-15,1.1013412404281553e-13,True,0,False,,,,9.947598300641403e-12,9.782286092274717e-12,1025,0.0,2.220446049250313e-16,1.1533707322541886e-10,3.3306690738754696e-16,7.229772336359019e-13,8.881784197001252e-16,1.7763568394002505e-15,1.7763568394002505e-15
K4_B4_lambda8_rho1_muvm8_muc1_hvm1_hc1_cb10,4,4,8.0,1.0,8.0,1.0,2.0,1.0,1.0,10.0,625,25.534246164172806,25.590941799931027,0.002220376328860279,25.590673921220983,0.002209885370626307,25.589114792985335,0.0021488250900280957,0.054868628812528186,0.9677751749096917,0.0018270069456924887,0.03222482509030827,0.0,False,0.0021488250900280957,4,64,22,22,20,2,0.0018270069459340732,always_vm2_when_both_feasible,6.519658035664122e-09,1.9184653865522705e-13,9.270362255620057e-15,2.0961010704922955e-12,2.7755575615628914e-16,1.623590151211829e-12,0.0,7.460698725481052e-14,True,0,False,,,,9.79127889877418e-12,9.591438754341652e-12,1025,0.0,2.220446049250313e-16,2.290931888637715e-10,3.3306690738754696e-16,9.094947017729282e-13,1.7763568394002505e-15,8.881784197001252e-16,0.0
